ind_own,score_total,delta_amihud,delta_volatility,delta_price_info,is_top5pct_score
0.010411675050167202,-2.4035328857926244,0.024026665814275684,0.03399218658290275,0.8714645467727568,0
0.010953547318470239,-2.292214937841842,0.02334633576863597,0.033498348169805854,0.8541539767520312,0
0.011495419586773276,-2.180963070936677,0.02266659855470733,0.03300450609473262,0.8368524819388437,0
0.01203729185507631,-2.069841969111048,0.021988034305959695,0.03251065677417827,0.8195689380537198,0
0.012579164123379347,-1.958916316398882,0.021311223155863042,0.032016796624638064,0.8023122208171852,0
0.013121036391682384,-1.8482507968340962,0.02063674523788731,0.03152292206260722,0.7850912059497657,0
0.01366290865998542,-1.737910094450617,0.019965180685502446,0.031029029504580995,0.7679147691719863,0
0.014204780928288457,-1.6279588932823659,0.01929710963217841,0.030535115367054628,0.7507917862043728,0
0.014746653196591492,-1.5184618773632672,0.018633112211385153,0.030041176066523366,0.7337311327674507,0
0.01528852546489453,-1.4094837307272394,0.017973768556592617,0.029547208019482442,0.7167416845817459,0
0.015830397733197565,-1.301089137408209,0.01731965880127076,0.02905320764242711,0.6998323173677832,0
0.0163722700015006,-1.1933427814400974,0.016671363078889535,0.028559171351852597,0.6830119068460887,0
0.016914142269803638,-1.086309346856826,0.01602946152291889,0.028065095564254152,0.6662893287371875,0
0.017456014538106673,-0.9800535176923177,0.01539453426682878,0.027570976696127014,0.6496734587616056,0
0.01799788680640971,-0.8746399779804963,0.014767161444089147,0.02707681116396643,0.6331731726398682,0
0.018539759074712746,-0.7701334117552827,0.014147923188169952,0.026582595384267646,0.6167973460925011,0
0.019081631343015784,-0.6665985030506008,0.013537399632541145,0.026088325773525885,0.6005548548400296,0
0.01962350361131882,-0.5640999359003724,0.012936170910672671,0.025593998748236407,0.5844545746029793,0
0.020165375879621854,-0.4627023943385211,0.012344817156034492,0.02509961072489445,0.5685053811018759,0
0.020707248147924892,-0.36247056239896747,0.01176391850209655,0.02460515811999525,0.5527161500572447,0
0.021249120416227927,-0.26346912411563617,0.011194055082328798,0.02411063735003405,0.5370957571896112,0
0.021790992684530962,-0.16576276352244834,0.010635807030201191,0.0236160448315061,0.5216530782195014,0
0.022332864952834,-0.0694161646533269,0.010089754479183677,0.02312137698090663,0.5063969888674401,0
0.02287473722113704,0.025505988457805273,0.009556477562746203,0.022626630214730895,0.4913363648539534,0
0.023416609489440073,0.11893901177702526,0.009036556414358734,0.022131800949474124,0.4764800818995667,0
0.023958481757743108,0.2108182239606542,0.008530571167491207,0.02163688557944438,0.46183701572480546,0
0.024500354026046146,0.30107894242542166,0.008039101955613581,0.021141880509172952,0.4474160420501952,0
0.02504222629434918,0.389656479513552,0.007562728912195802,0.020646782185042043,0.43322603659626163,0
0.025584098562652216,0.4764861511911218,0.00710203217070783,0.02015158702354688,0.41927587508353026,0
0.026125970830955254,0.5615032787812535,0.006657591832637573,0.019656291441182718,0.40557443323252623,0
0.02666784309925829,0.6446439841680827,0.00622997979439065,0.019160893609883958,0.39213048681855217,0
0.027209715367561327,0.7258742202314987,0.005819423575473824,0.018665475833859923,0.37894792405379346,0
0.027751587635864362,0.8052033553869868,0.005425654014427493,0.018170240031781852,0.3660236344616775,0
0.028293459904167397,0.8826441865644562,0.005048363041703177,0.01767539753201634,0.35335396825966026,0
0.028835332172470435,0.9582095071286381,0.0046872425877523905,0.017181159692333,0.3409352756651974,0
0.02937720444077347,1.03191211044426,0.004341984583026659,0.016687737870501484,0.32876390689574475,0
0.02991907670907651,1.1037647898760532,0.004012280957977502,0.0161953434242914,0.3168362121687582,0
0.030460948977379543,1.1737797335991513,0.0036978272560904274,0.01570418771147239,0.3051485417016936,0
0.03100282124568258,1.241969452358526,0.0033983170950812438,0.015214482089814074,0.2936972457120067,0
0.03154469351398562,1.308347690771727,0.003113436726340245,0.014726437917086065,0.2824786744171533,0
0.03208656578228865,1.3729272422034824,0.0028428780803189577,0.014240266551058018,0.2714891780345893,0
0.03262843805059169,1.4357209000185238,0.002586333087468891,0.013756179349499536,0.26072510678177024,0
0.033170310318894725,1.496741457581579,0.0023434936782415795,0.013274387670180264,0.2501828108761524,0
0.033712182587197756,1.5560017082573767,0.002114051783088543,0.012795102870869829,0.2398586405351913,0
0.0342540548555008,1.6135144454106511,0.001897699332461288,0.012318536309337835,0.22974894597634254,0
0.03479592712380383,1.6692924624061265,0.0016941282568113546,0.011844899343353942,0.21985007741706244,0
0.03533779939210687,1.7233485526085373,0.0015030304865902477,0.011374403330687755,0.21015838507480644,0
0.03587967166040991,1.7756955093826097,0.0013240979522494958,0.010907259629108912,0.20067021916703046,0
0.03642154392871294,1.826346126093075,0.0011570225842406224,0.010443679596387041,0.19138192991119055,0
0.03696341619701598,1.875313196104663,0.0010014963130151428,0.00998387459029176,0.18228986752474208,0
0.03750528846531902,1.922609512782103,0.0008572110690245798,0.0095280559685927,0.17339038222514108,0
0.03804716073362205,1.9682478694901246,0.0007238587827204532,0.0090764350890595,0.16467982422984348,0
0.03858903300192509,2.0122410595934577,0.0006011313845542869,0.00862922330946177,0.15615454375630494,0
0.039130905270228125,2.0546018764568323,0.0004887208049775988,0.008186631987569153,0.1478108910219813,0
0.039672777538531157,2.095343113444977,0.0003863189744419091,0.007748872481151272,0.13964521624432846,0
0.040214649806834195,2.134477563922623,0.0002936178233987423,0.007316156147977747,0.13165386964080214,0
0.04075652207513723,2.1720180212545,0.00021030928229961562,0.006888694345818206,0.1238332014288581,0
0.041298394343440264,2.207977278805336,0.00013608528159605527,0.0064666984324422885,0.11617956182595238,0
0.04184026661174331,2.242368129939862,7.063775173957826e-05,0.006050379765619603,0.10868930104954046,0
0.04238213888004634,2.2752033680228076,1.365862318170235e-05,0.005639949703119799,0.10135876931707855,0
0.04292401114834937,2.3064957864189015,-3.516017362604792e-05,0.0052356196027124975,0.09418431684602212,0
0.04346588341665242,2.336258178492876,-7.612670823214983e-05,0.004837600822167308,0.08716229385382719,0
0.04400775568495545,2.3645033376094573,-0.00010954905018508584,0.004446104719253884,0.08028905055794944,0
0.04454962795325848,2.391244057133378,-0.00013573526903333316,0.004061342651741838,0.07356093717584496,0
0.045091500221561526,2.416493130429366,-0.00015499343432537235,0.003683525977400796,0.06697430392496909,0
0.04563337248986456,2.440263350862151,-0.00016763161560968094,0.003312866054000399,0.06052550102277804,0
0.04617524475816759,2.4625675117964647,-0.0001739578824347398,0.0029495742393102625,0.054210878686727575,0
0.046717117026470634,2.4834184065970355,-0.0001742803043490292,0.0025938618911000074,0.04802678713427323,0
0.047258989294773665,2.5028288286285925,-0.00016890695090102177,0.002245940367139281,0.04196957658287126,0
0.04780086156307671,2.5208115712558663,-0.00015814589163920463,0.001906021025197692,0.03603559724997695,0
0.04834273383137974,2.5373794278435855,-0.00014230519611205077,0.0015743152230448863,0.030221199353046603,0
0.04888460609968277,2.552545191756481,-0.00012169293386804454,0.001251034318450481,0.024522733109535816,0
0.04942647836798582,2.5663216563592828,-9.661717445566072e-05,0.0009363896691840954,0.018936548736900385,0
0.04996835063628885,2.5787216150167187,-6.738598742338127e-05,0.0006305926330153745,0.013458996452596189,1
0.05051022290459188,2.589757861093521,-3.4307442319685526e-05,0.0003338545677139358,0.008086426474079082,1
0.051052095172894926,2.599443189049506,2.310414924947898e-06,4.638679200190705e-05,0.002815189106456307,1
0.05159396744119796,2.607791960147844,4.221185543381147e-05,-0.00023166983393106363,-0.0023578706062628075,1
0.05213583970950099,2.614823388621034,8.53056461757028e-05,-0.000500392372776125,-0.007434251056106731,1
0.052677711977804034,2.620557760769469,0.0001315361695030714,-0.0007599056139321145,-0.01241510431402099,1
0.053219584246107066,2.625015388685961,0.00018084857580820334,-0.001010335620511792,-0.01730158245095035,1
0.0537614565144101,2.6282165844633267,0.00023318801548338847,-0.0012518084556279556,-0.02209483753784041,1
0.05430332878271314,2.630181660194377,0.00028849963892091894,-0.0014844501823933853,-0.02679602164563644,1
0.054845201051016174,2.6309309279719275,0.0003467285965130836,-0.0017083868639208627,-0.0314062868452835,1
0.055387073319319205,2.63048469988879,0.0004078200386521727,-0.001923744563323169,-0.03592678520772703,1
0.05592894558762225,2.628863288037781,0.0004717191157304757,-0.0021306493437130967,-0.04035866880391248,1
0.05647081785592528,2.6260870045117124,0.0005383709781402832,-0.0023292272682034166,-0.04470308970478474,1
0.05701269012422831,2.6221761614033983,0.0006077207762738842,-0.002519604399906914,-0.04896119998128926,1
0.05755456239253136,2.6171510708056522,0.000679713660523571,-0.002701906801936381,-0.053134151704371496,1
0.05809643466083439,2.6110320448112905,0.0007542947812816254,-0.0028762605374045938,-0.05722309694497636,1
0.058638306929137435,2.603839395513123,0.0008314092889403527,-0.003042791669424342,-0.061229187774049565,1
0.059180179197440466,2.595593435003967,0.0009110023338920254,-0.0032016262611083983,-0.06515357626253587,1
0.0597220514657435,2.5863144753766343,0.0009930190665289455,-0.0033528903755695554,-0.06899741448138107,1
0.06026392373404654,2.576022828723939,0.0010774046372434033,-0.0034967100759205924,-0.07276185450152997,1
0.060805796002349574,2.5647388071386947,0.0011641041964276819,-0.0036332114252742953,-0.07644804839392826,0
0.061347668270652606,2.5524827227137172,0.0012530628944740693,-0.0037625204867434417,-0.0800571482295209,0
0.06188954053895565,2.5392748875418167,0.0013442258817748685,-0.0038847633234408195,-0.08359030607925343,0
0.06243141280725868,2.5251356137158103,0.0014375383087223573,-0.004000065998479213,-0.08704867401407089,0
0.06297328507556171,2.5100852133285114,0.001532945325708824,-0.004108554574971402,-0.09043340410491861,0
0.06351515734386476,2.494143998472732,0.0016303920831265719,-0.004210355116030167,-0.09374564842274191,0
0.06405702961216779,2.4773322812412872,0.0017298237313678757,-0.004305593684768296,-0.0969865590384861,0
0.06459890188047082,2.45967037372699,0.0018311854208250388,-0.004394396344298576,-0.10015728802309644,0
0.06514077414877387,2.4411785880226553,0.0019344223018903412,-0.004476889157733781,-0.10325898744751814,0
0.0656826464170769,2.4218772362210967,0.002039479524956076,-0.004553198188186696,-0.10629280938269647,0
0.06622451868537993,2.401786630415127,0.0021463022404145365,-0.00462344949877011,-0.10925990589957679,0
0.06676639095368297,2.3809270826975606,0.002254835598658013,-0.004687769152596811,-0.11216142906910441,0
0.067308263221986,2.3593189051612122,0.0023650247500787867,-0.004746283212779564,-0.11499853096222444,0
0.06785013549028905,2.336982409898894,0.002476814845069158,-0.004799117742431166,-0.11777236364988229,0
0.06839200775859208,2.3139379090034202,0.0025901510340214104,-0.004846398804664396,-0.12048407920302318,0
0.06893388002689511,2.290205714567606,0.0027049784673278342,-0.004888252462592038,-0.12313482969259236,0
0.06947575229519816,2.2658061386842636,0.0028212422953807228,-0.004924804779326878,-0.1257257671895352,0
0.07001762456350119,2.2407594934462076,0.0029388876685723622,-0.004956181817981692,-0.1282580437647968,0
0.07055949683180422,2.2150860909462526,0.003057859737295041,-0.004982509641669269,-0.1307328114893226,0
0.07110136910010727,2.188806243277209,0.0031781036519410604,-0.0050039143135023915,-0.133151222434058,0
0.0716432413684103,2.1619402625318953,0.003299564562902698,-0.005020521896593843,-0.13551442866994784,0
0.07218511363671333,2.134508460803122,0.003422187620572248,-0.005032458454056404,-0.13782358226793773,0
0.07272698590501638,2.1065311501837045,0.003545917975342,-0.005039850049002858,-0.14007983529897297,0
0.0732688581733194,2.078028642766457,0.003670700777604243,-0.005042822744545992,-0.14228433983399857,0
0.07381073044162244,2.049021250644192,0.003796481177751266,-0.0050415026037985864,-0.14443824794396007,0
0.07435260270992547,2.019529285909723,0.003923204326175367,-0.005036015689873425,-0.14654271169980262,0
0.07489447497822851,1.9895730606558635,0.004050815373268831,-0.005026488065883291,-0.14859888317247158,0
0.07543634724653155,1.9591728869754292,0.0041792594694239436,-0.0050130457949409644,-0.1506079144329121,0
0.07597821951483459,1.9283490769612337,0.004308481765032998,-0.004995814940159238,-0.15257095755206962,0
0.07652009178313762,1.8971219427060897,0.004438427410488287,-0.004974921564650885,-0.15448916460088918,0
0.07706196405144065,1.865511796302813,0.004569041556182093,-0.004950491731528697,-0.15636368765031614,0
0.0776038363197437,1.8335389498442132,0.004700269352506715,-0.004922651503905443,-0.158195678771296,0
0.07814570858804673,1.8012237154231086,0.0048320559498544365,-0.00489152694489392,-0.15998629003477371,0
0.07868758085634976,1.7685864051323101,0.0049643464986175515,-0.004857244117606905,-0.16173667351169485,0
0.07922945312465281,1.7356473310646332,0.005097086149188346,-0.004819929085157185,-0.16344798127300442,0
0.07977132539295584,1.7024268053128913,0.005230220051959115,-0.00477970791065754,-0.1651213653896478,0
0.08031319766125887,1.6689451399698982,0.005363693357322142,-0.004736706657220756,-0.1667579779325703,0
0.08085506992956192,1.635222647128467,0.005497451215669725,-0.004691051387959616,-0.16835897097271724,0
0.08139694219786495,1.6012796388814123,0.005631438777394146,-0.0046428681659869,-0.16992549658103379,0
0.08193881446616798,1.5671364273215485,0.005765601192887697,-0.004592283054415394,-0.1714587068284652,0
0.08248068673447102,1.5328133245416864,0.005899883612542676,-0.004539422116357877,-0.17295975378595685,0
0.08302255900277405,1.4983306426346439,0.006034231186751359,-0.004484411414927139,-0.174429789524454,0
0.08356443127107709,1.4637086936932326,0.006168589065906045,-0.00442737701323596,-0.1758699661149019,0
0.08410630353938013,1.4289677898102653,0.006302902400399027,-0.004368444974397118,-0.17728143562824583,0
0.08464817580768316,1.3941282430785589,0.0064371163406225845,-0.004307741361523405,-0.17866535013543097,0
0.08519004807598621,1.3592103655909236,0.006571176036969017,-0.004245392237727597,-0.18002286170740275,0
0.08573192034428924,1.324234469440177,0.006705026639830606,-0.004181523666122487,-0.18135512241510637,0
0.08627379261259227,1.2892208667191303,0.00683861329959965,-0.004116261709820848,-0.18266328432948703,0
0.08681566488089532,1.2541898695205964,0.006971881166668433,-0.004049732431935463,-0.18394849952149037,0
0.08735753714919835,1.2191617899373934,0.007104775391429246,-0.0039820618955791285,-0.18521192006206105,0
0.08789940941750138,1.1841569400623313,0.007237241124274379,-0.003913376163864613,-0.1864546980221448,0
0.08844128168580442,1.1491956319882235,0.007369223515596128,-0.003843801299904703,-0.18767798547268685,0
0.08898315395410746,1.114298177807887,0.007500667715786774,-0.0037734633668121903,-0.18888293448463228,0
0.08952502622241049,1.0794848896141338,0.007631518875238607,-0.0037024884276998446,-0.1900706971289265,0
0.09006689849071353,1.0447760794997771,0.007761722144343927,-0.0036310025456804604,-0.19124242547651482,0
0.09060877075901656,1.0101920595576324,0.007891222673495011,-0.003559131783866815,-0.19239927159834244,0
0.0911506430273196,0.975753141880512,0.008019965613084162,-0.003487002205371696,-0.19354238756535455,0
0.09169251529562264,0.9414796385612294,0.008147896113503663,-0.00341473987330788,-0.19467292544849665,0
0.09223438756392567,0.9073918616926002,0.0082749593251458,-0.0033424708507881562,-0.19579203731871397,0
0.0927762598322287,0.8735101233674369,0.00840110039840287,-0.0032703212009253056,-0.19690087524695163,0
0.09331813210053175,0.8398547356785545,0.008526264483667157,-0.0031984169868321116,-0.19800059130415498,0
0.09386000436883478,0.8064460107187658,0.008650396731330955,-0.003126884271621358,-0.19909233756126926,0
0.09440187663713781,0.7733042605808846,0.008773442291786556,-0.003055849118405828,-0.2001772660892398,0
0.09494374890544086,0.7404497973577239,0.008895346315426246,-0.002985437590298296,-0.20125652895901186,0
0.09548562117374389,0.7079019518135884,0.00901605651921553,-0.002915770111300563,-0.2023312416001879,0
0.09602749344204693,0.6756686195632415,0.009135552277201687,-0.002846898723686971,-0.20340192166252263,0
0.09656936571034996,0.6437493655466456,0.009253836521091801,-0.0027788248055479864,-0.2044685999059809,0
0.097111237978653,0.6121429012159567,0.009370914242298927,-0.0027115451193048907,-0.20553129292030378,0
0.09765311024695604,0.580847924486226,0.00948679046335169,-0.002645056358718774,-0.20659001729523244,0
0.09819498251525907,0.5498631332725068,0.009601470206778704,-0.0025793552175507176,-0.20764478962050792,0
0.0987368547835621,0.5191872254898504,0.009714958495108592,-0.002514438389561806,-0.20869562648587134,0
0.09927872705186515,0.4888188990533052,0.009827260350869985,-0.0024503025685131147,-0.20974254448106405,0
0.09982059932016818,0.4587568518779285,0.00993838079659149,-0.0023869444481657426,-0.2107855601958268,0
0.10036247158847121,0.42899978187876825,0.01004832485480174,-0.002324360722280767,-0.211824690219901,0
0.10090434385677426,0.3995463869708769,0.010157097548029355,-0.0022625480846192704,-0.2128599511430276,0
0.10144621612507729,0.37039536506930704,0.010264703898802945,-0.002201503228942334,-0.21389135955494787,0
0.10198808839338032,0.3415454140891083,0.010371148929651155,-0.002141222849011054,-0.21491893204540286,0
0.10252996066168336,0.31299523194533413,0.01047643766310259,-0.0020817036385865056,-0.21594268520413368,0
0.1030718329299864,0.284743516553037,0.010580575121685866,-0.0020229422914297707,-0.21696263562088142,0
0.10361370519828943,0.2567889658272672,0.01068356632792962,-0.0019649355013019467,-0.21797879988538735,0
0.10415557746659247,0.2291302776830752,0.010785416304362468,-0.0019076799619640978,-0.21899119458739244,0
0.1046974497348955,0.20176615003551462,0.010886130073513032,-0.0018511723671773214,-0.2199998363166379,0
0.10523932200319855,0.17469528079963725,0.010985712657909931,-0.0017954094107027006,-0.22100474166286468,0
0.10578119427150158,0.14791636789049334,0.01108416908008179,-0.0017403877863013154,-0.22200592721581422,0
0.10632306653980461,0.12142810922313613,0.011181504362557229,-0.0016861041877342575,-0.2230034095652274,0
0.10686493880810766,0.09522920271261709,0.011277723527864873,-0.0016325553087626105,-0.2239972053008453,0
0.10740681107641069,0.0693183462739862,0.011372831598533336,-0.0015797378431474422,-0.22498733101240936,0
0.10794868334471372,0.04369423782229814,0.011466833597091249,-0.001527648484649861,-0.22597380328966019,0
0.10849055561301676,0.018355575272600955,0.011559734546067232,-0.0014762839270309335,-0.22695663872233945,0
0.1090324278813198,-0.006698943460051787,0.0116515394679899,-0.0014256408640517465,-0.22793585390018814,0
0.10957430014962283,-0.03147062046060689,0.011742253385387879,-0.0013757159894733895,-0.2289114654129469,0
0.11011617241792587,-0.05596075781401555,0.011831881320789796,-0.0013265059970569459,-0.22988348985035745,0
0.1106580446862289,-0.08017065760522377,0.011920428296724263,-0.0012780075805634964,-0.2308519438021606,0
0.11119991695453194,-0.10410162191918132,0.01200789933571991,-0.001230217433754127,-0.2318168438580976,0
0.11174178922283498,-0.1277549528408355,0.012094299460305352,-0.0011831322503899262,-0.23277820660790957,0
0.11228366149113801,-0.15113195245513553,0.012179633693009218,-0.0011367487242319705,-0.23373604864133748,0
0.11282553375944104,-0.17423392284702846,0.012263907056360124,-0.0010910635490413516,-0.23469038654812258,0
0.11336740602774409,-0.19706216610146562,0.012347124572886697,-0.001046073418579145,-0.23564123691800626,0
0.11390927829604712,-0.21961798430339102,0.012429291265117553,-0.0010017750266064398,-0.2365886163407289,0
0.11445115056435017,-0.24190267953775796,0.01251041215558132,-0.000958165066884315,-0.2375325414060325,0
0.1149930228326532,-0.26391755388950844,0.012590492266806613,-0.0009152402331738703,-0.23847302870365739,0
0.11553489510095623,-0.2856639094435949,0.012669536621322055,-0.0008729972192361776,-0.23941009482334527,0
0.11607676736925927,-0.3071430482849667,0.012747550241656273,-0.0008314327188323149,-0.2403437563548371,0
0.1166186396375623,-0.3283562724985691,0.012824538150337884,-0.0007905434257233819,-0.2412740298878739,0
0.11716051190586534,-0.34930488416935185,0.012900505369895511,-0.000750326033670453,-0.24220093201219686,0
0.11770238417416838,-0.3699901853822646,0.012975456922857783,-0.0007107772364346089,-0.243124479317547,0
0.11824425644247141,-0.39041347822225186,0.013049397831753304,-0.0006718937277769465,-0.2440446883936656,0
0.11878612871077444,-0.4105760647742653,0.013122333119110713,-0.0006336722014585439,-0.2449615758302938,0
0.11932800097907749,-0.43047924712325264,0.013194267807458623,-0.0005961093512404776,-0.24587515821717257,0
0.11986987324738052,-0.45012432735416147,0.01326520691932566,-0.0005592018708838424,-0.2467854521440431,0
0.12041174551568355,-0.46951260755194124,0.013335155477240448,-0.0005229464541497181,-0.24769247420064658,0
0.1209536177839866,-0.48864538980153777,0.0134041185037316,-0.0004873397947991905,-0.2485962409767239,0
0.12149549005228963,-0.5075239761879021,0.013472101021327744,-0.00045237858659334277,-0.24949676906201654,0
0.12203736232059266,-0.526149668795982,0.013539108052557498,-0.0004180595232932514,-0.25039407504626543,0
