dep_var,cycle,size_decile,beta_ind_own,se_ind_own,t_ind_own,p_ind_own,stars,ci95_lo,ci95_hi,nobs,entities,time_periods
price_info,exp_2009Q3_2019Q3,5,-8.9451774635575,1.1353710517259834,-7.878637957132253,3.774758283725532e-15,***,-11.170504724940427,-6.719850202174571,9388,1618,41
price_info,exp_2009Q3_2019Q3,6,-4.10607791271909,0.803679891240616,-5.1090962427598665,3.302082054457145e-07,***,-5.6812904995506965,-2.5308653258874823,11176,1942,41
price_info,exp_2009Q3_2019Q3,7,-4.011338277748175,0.731905436001818,-5.4806783505543075,4.323879698731048e-08,***,-5.4458729323117385,-2.5768036231846114,13908,2044,41
price_info,exp_2009Q3_2019Q3,8,-3.0246723974822194,0.6341574569908793,-4.769592100729207,1.862923944440098e-06,***,-4.267621013184343,-1.781723781780096,17498,2073,41
price_info,exp_2009Q3_2019Q3,9,-2.091289218739091,0.6218156880261831,-3.363197904152962,0.0007719382623889715,***,-3.31004796727041,-0.8725304702077721,21355,1874,41
price_info,exp_2009Q3_2019Q3,10,-1.774331354908876,0.7481314469646527,-2.371683962902188,0.01771568066000695,**,-3.240668990959595,-0.30799371885815674,23598,1281,41
price_info,exp_2020Q3_2023Q4,1,-11.066819130377457,7.588386091271186,-1.4583890431072641,0.14738992604060108,,-25.94005586926898,3.8064176085140673,227,93,14
price_info,exp_2020Q3_2023Q4,2,1.8399300818206208,5.3545886005534005,0.34361745020531786,0.7312705263158414,,-8.655063575264045,12.334923738905285,797,252,14
price_info,exp_2020Q3_2023Q4,3,-8.390980432037212,4.507704273794988,-1.8614753591572535,0.06296712068362664,*,-17.226080808675388,0.4441199446009634,1465,438,14
price_info,exp_2020Q3_2023Q4,4,-11.740110461506147,3.1138324731756155,-3.7703089561311867,0.00016851986883614778,***,-17.84322210893035,-5.636998814081941,2449,702,14
price_info,exp_2020Q3_2023Q4,5,-11.08549478031045,1.4486463580507596,-7.652312601142108,3.019806626980426e-14,***,-13.924841642089937,-8.246147918530962,2982,911,14
price_info,exp_2020Q3_2023Q4,6,-5.303593022941748,1.5333471472339286,-3.458833854100899,0.0005502997118245201,***,-8.308953431520248,-2.2982326143632483,4059,1128,14
price_info,exp_2020Q3_2023Q4,7,-3.372757556588002,1.5293940830172061,-2.2052900518185523,0.027492340441058305,**,-6.370369959301726,-0.37514515387427805,5220,1334,14
price_info,exp_2020Q3_2023Q4,8,-1.2935700518148168,0.9957849902213474,-1.2990455414750492,0.1939814692600872,,-3.2453086326486575,0.658168529019024,7168,1519,14
price_info,exp_2020Q3_2023Q4,9,-2.189283740860035,0.7196125182519719,-3.042309139060111,0.0023549102335016503,***,-3.5997242766339,-0.7788432050861702,10022,1553,14
price_info,exp_2020Q3_2023Q4,10,-2.1334711095807273,0.9854580668835193,-2.164953721803469,0.03041052730931537,**,-4.064968920672425,-0.20197329848902945,13611,1378,14
price_info,rec_2001Q1_2001Q4,2,-276.82129330567824,58.843779112446185,-4.704342540214707,1.7572552574174338e-05,***,-392.15510036607276,-161.48748624528372,109,48,4
price_info,rec_2001Q1_2001Q4,3,70.09806357299435,68.24786373996461,1.0271100036197367,0.30962590092695463,,-63.66774935733629,203.863876503325,115,62,4
price_info,rec_2001Q1_2001Q4,4,-22.989439183933477,84.67874568081744,-0.27149007698565086,0.7866223985034906,,-188.95978071833568,142.9809023504687,254,156,4
price_info,rec_2001Q1_2001Q4,5,17.85457125896087,32.58242068694909,0.54798173010247,0.5842948761319127,,-46.006973287459346,81.7161158053811,477,264,4
price_info,rec_2001Q1_2001Q4,6,-25.313736738287812,33.493237339464386,-0.7557865034581521,0.45031149146834704,,-90.96048192363801,40.33300844706238,723,384,4
price_info,rec_2001Q1_2001Q4,7,2.861774324268403,11.214504028585134,0.2551850993119181,0.7987071687521294,,-19.11865357175846,24.842202220295267,813,394,4
price_info,rec_2001Q1_2001Q4,8,-1.2005651960186121,10.544174149005999,-0.1138605242148613,0.9094329774730738,,-21.867146528070368,19.466016136033144,557,281,4
price_info,rec_2001Q1_2001Q4,9,12.023870575837577,48.67915033658886,0.24700247421533233,0.8052352822848039,,-83.38726408387659,107.43500523555174,314,154,4
price_info,rec_2001Q1_2001Q4,10,-34.11664008910017,39.17840366068118,-0.8708021997164497,0.3842751027408946,,-110.90631126403528,42.673031085834936,795,283,4
price_info,rec_2007Q4_2009Q2,2,6.03421612357727,45.99076361495319,0.13120495615374686,0.8958996667900374,,-84.10768056173099,96.17611280888552,188,87,7
price_info,rec_2007Q4_2009Q2,3,1.3958805374182068,34.15082521562325,0.04087399143665853,0.9674332539199197,,-65.53973688520337,68.33149796003978,486,256,7
price_info,rec_2007Q4_2009Q2,4,-22.022341508412943,23.553719871923246,-0.934983587652507,0.3501685586321157,,-68.1876324573825,24.14294944055662,1177,561,7
price_info,rec_2007Q4_2009Q2,5,-8.755240331249754,8.147811848683665,-1.07455111799915,0.2828541559387556,,-24.724951554669737,7.21447089217023,1729,789,7
price_info,rec_2007Q4_2009Q2,6,-4.0639561276449125,3.957579990993697,-1.0268790869403264,0.3046674073877036,,-11.820812909992558,3.6929006547027328,2206,890,7
price_info,rec_2007Q4_2009Q2,7,-1.037139127285823,3.305816807605765,-0.31373157910615446,0.7537697005589181,,-7.5165400701931215,5.442261815621476,2323,853,7
price_info,rec_2007Q4_2009Q2,8,-2.070042953593054,3.244015829297708,-0.6381112369729695,0.5234848562839072,,-8.428313979016561,4.288228071830453,2582,825,7
