dep_var,window_start_q,window_end_q,window_end_date,beta_ind_own,se_ind_own,pval_ind_own,ci95_lo,ci95_hi,nobs,entities,time_periods
amihud_illiq,2018Q1,2021Q4,2021-12-31 23:59:59.999999,0.019209510329669086,0.02631765964752426,0.46544905114503154,-0.032373102579478466,0.07079212323881663,52822,4758,16
amihud_illiq,2018Q2,2022Q1,2022-03-31 23:59:59.999999,0.030234637094414686,0.02575816466806082,0.24048552884672625,-0.02025136565498452,0.08072063984381389,53235,4782,16
amihud_illiq,2018Q3,2022Q2,2022-06-30 23:59:59.999999,0.03250553682516412,0.026274225396800188,0.21603201092316526,-0.018991944952564246,0.08400301860289248,53533,4798,16
amihud_illiq,2018Q4,2022Q3,2022-09-30 23:59:59.999999,0.028988372939254985,0.0270561789259974,0.28398853967279947,-0.02404173775569992,0.08201848363420988,53684,4752,16
amihud_illiq,2019Q1,2022Q4,2022-12-31 23:59:59.999999,0.022735638313545258,0.028365601916850045,0.4228337137433884,-0.032860941443480826,0.07833221807057135,53813,4724,16
amihud_illiq,2019Q2,2023Q1,2023-03-31 23:59:59.999999,0.026107560266506243,0.028452785464763684,0.35884598440045967,-0.029659899244430576,0.08187501977744306,53999,4728,16
amihud_illiq,2019Q3,2023Q2,2023-06-30 23:59:59.999999,0.021326429472908772,0.029263548749576186,0.4661451317264065,-0.03603012607626055,0.0786829850220781,54132,4749,16
amihud_illiq,2019Q4,2023Q3,2023-09-30 23:59:59.999999,0.016023243080495013,0.0299135368468914,0.5922015530889753,-0.04260728913941213,0.07465377530040215,54289,4761,16
amihud_illiq,2020Q1,2023Q4,2023-12-31 23:59:59.999999,0.01836346200399083,0.029267468960209035,0.5303764015722481,-0.039000777158018876,0.07572770116600054,54382,4771,16
price_info,1999Q1,2002Q4,2002-12-31 23:59:59.999999,-4.901291573611687,3.2603462432542645,0.13278329275676892,-11.291570210390045,1.4889870631666717,16437,2462,16
price_info,1999Q2,2003Q1,2003-03-31 23:59:59.999999,-2.825325037016717,3.242331799511233,0.38355694713220556,-9.180295364058733,3.5296452900252993,17543,2519,16
price_info,1999Q3,2003Q2,2003-06-30 23:59:59.999999,-3.034571788172828,3.0693057298520245,0.3228328191365395,-9.050411018682796,2.98126744233714,18809,2604,16
price_info,1999Q4,2003Q3,2003-09-30 23:59:59.999999,-3.1202429393300495,3.0853616630225953,0.3118843306807999,-9.167551798854337,2.927065920194237,20126,2696,16
price_info,2000Q1,2003Q4,2003-12-31 23:59:59.999999,-3.782826634995136,3.318817124064819,0.2543794473218197,-10.28770819816218,2.7220549281719086,21298,2702,16
price_info,2000Q2,2004Q1,2004-03-31 23:59:59.999999,-4.533519555160456,2.621388778482186,0.08374693615571283,-9.67144156098554,0.6044024506646277,22743,2858,16
price_info,2000Q3,2004Q2,2004-06-30 23:59:59.999999,-5.912628462570194,2.124011910912277,0.005378898864440762,-10.075691807958258,-1.7495651171821311,24133,2900,16
price_info,2000Q4,2004Q3,2004-09-30 23:59:59.999999,-8.616944725737701,2.2498669854834783,0.00012849235256440217,-13.02668401728532,-4.207205434190084,26074,2952,16
price_info,2001Q1,2004Q4,2004-12-31 23:59:59.999999,-9.372177947452277,1.876212529187428,5.915555356672542e-07,-13.049554504659636,-5.694801390244918,27695,2964,16
price_info,2001Q2,2005Q1,2005-03-31 23:59:59.999999,-9.768944154735976,1.6919053346213788,7.831073789432708e-09,-13.085078610593879,-6.452809698878074,29387,2967,16
price_info,2001Q3,2005Q2,2005-06-30 23:59:59.999999,-9.994857924369567,1.6029116782786976,4.569806755228001e-10,-13.136564813795815,-6.85315103494332,30936,3081,16
price_info,2001Q4,2005Q3,2005-09-30 23:59:59.999999,-10.422423695476118,1.682599598062339,5.936020563979127e-10,-13.720318907678301,-7.1245284832739335,31874,3099,16
price_info,2002Q1,2005Q4,2005-12-31 23:59:59.999999,-10.82358292521734,1.5814911967915883,7.856382211457458e-12,-13.923305670928853,-7.7238601795058255,32709,3119,16
price_info,2002Q2,2006Q1,2006-03-31 23:59:59.999999,-9.96211590082987,1.5881979264784836,3.5987945956605927e-10,-13.074983836727698,-6.849247964932042,33469,3144,16
price_info,2002Q3,2006Q2,2006-06-30 23:59:59.999999,-9.751703370418639,1.6109966353722598,1.4362118161415083e-09,-12.909256775748268,-6.594149965089009,34066,3173,16
price_info,2002Q4,2006Q3,2006-09-30 23:59:59.999999,-10.30107815857456,1.694591310196607,1.224800039167917e-09,-13.62247712655991,-6.979679190589211,34687,3257,16
price_info,2003Q1,2006Q4,2006-12-31 23:59:59.999999,-11.528197482560213,1.8186847254464906,2.3471691257270777e-10,-15.092819544435335,-7.963575420685091,35213,3246,16
price_info,2003Q2,2007Q1,2007-03-31 23:59:59.999999,-12.66825748944386,1.5579781827712775,4.440892098500626e-16,-15.721894727675565,-9.614620251212155,35755,3256,16
price_info,2003Q3,2007Q2,2007-06-30 23:59:59.999999,-12.546721880389928,1.4782712598451913,0.0,-15.444133549686503,-9.649310211093352,36152,3305,16
price_info,2003Q4,2007Q3,2007-09-30 23:59:59.999999,-13.305674936555176,1.411445609729726,0.0,-16.07210833162544,-10.539241541484913,36460,3386,16
price_info,2004Q1,2007Q4,2007-12-31 23:59:59.999999,-14.129996757982322,1.3486555964656348,0.0,-16.77336172705497,-11.486631788909678,36690,3400,16
price_info,2004Q2,2008Q1,2008-03-31 23:59:59.999999,-13.503189675606652,1.1974934006487845,0.0,-15.85027674087827,-11.156102610335035,36625,3362,16
price_info,2004Q3,2008Q2,2008-06-30 23:59:59.999999,-12.461273528022012,1.770718708053775,1.9964030428809565e-12,-15.931882195807411,-8.990664860236613,36517,3332,16
price_info,2004Q4,2008Q3,2008-09-30 23:59:59.999999,-11.926593449189786,1.7578852484616279,1.1834755397899244e-11,-15.372048536174576,-8.481138362204996,36496,3429,16
price_info,2005Q1,2008Q4,2008-12-31 23:59:59.999999,-9.897903007982233,1.7504691021727612,1.576580754836243e-08,-13.328822448240846,-6.466983567723621,36406,3452,16
price_info,2005Q2,2009Q1,2009-03-31 23:59:59.999999,-8.657593930192897,1.7547902187873887,8.108531175388123e-07,-12.096982759016178,-5.218205101369616,36171,3427,16
price_info,2005Q3,2009Q2,2009-06-30 23:59:59.999999,-7.756683692220789,1.7017079348926323,5.178723820886688e-06,-11.092031244610348,-4.421336139831229,35919,3323,16
price_info,2005Q4,2009Q3,2009-09-30 23:59:59.999999,-7.231078067688225,1.4877526490136939,1.1769144889761662e-06,-10.147073259755064,-4.3150828756213855,35957,3371,16
price_info,2006Q1,2009Q4,2009-12-31 23:59:59.999999,-6.80450593581764,1.5040413397672596,6.08524925738152e-06,-9.752426961761469,-3.856584909873811,36039,3339,16
price_info,2006Q2,2010Q1,2010-03-31 23:59:59.999999,-4.845294287505002,1.6450744000295687,0.0032283240434005656,-8.069640111562958,-1.6209484634470472,36135,3336,16
