ind_own,score_total,delta_amihud,delta_volatility,delta_price_info,is_top5pct_score
0.010411675050167202,-3.064170350395812,0.024911698700604428,0.03334989021678198,0.8869408281521166,0
0.010953547318470239,-2.878773834052008,0.023902261082166736,0.03259611464525263,0.8648207392068948,0
0.011495419586773276,-2.694257280003286,0.022897966299177987,0.03184447829949081,0.8427757013537173,0
0.01203729185507631,-2.5110418672913157,0.021901275654417234,0.031096005011612426,0.8208416231191609,0
0.012579164123379347,-2.3295487749576558,0.020914650450663215,0.030351718613732852,0.799054413029802,0
0.013121036391682384,-2.1501991820439903,0.019940551990695,0.02961264293796811,0.7774499796122173,0
0.01366290865998542,-1.9734142675919397,0.01898144157729148,0.0288798018164339,0.7560642313929836,0
0.014204780928288457,-1.7996152106430996,0.01803978051323156,0.0281542190812457,0.7349330768986776,0
0.014746653196591492,-1.629223190239108,0.017118030101294254,0.027436918564519203,0.7140924246558761,0
0.01528852546489453,-1.4626593854215755,0.016218651644258397,0.026728924098370105,0.6935781831911555,0
0.015830397733197565,-1.3003448491674616,0.015344105812849203,0.026031259382422664,0.6734262610310927,0
0.0163722700015006,-1.142690384863692,0.014496795377690856,0.02534492807988775,0.6536719488659063,0
0.016914142269803638,-0.9898920735614944,0.013677856620003268,0.024670422080080225,0.6343319974935742,0
0.017456014538106673,-0.8418916728802706,0.012886932331053171,0.024007636885540615,0.6154018361597716,0
0.01799788680640971,-0.6986157660406724,0.012123577105899182,0.02335643395618692,0.5968757165314509,0
0.018539759074712746,-0.5599909362632274,0.011387345539599018,0.02271667475193737,0.5787478902755632,0
0.019081631343015784,-0.4259437667685324,0.01067779222721097,0.02208822073270995,0.5610126090590604,0
0.01962350361131882,-0.29640084077714146,0.009994471763793079,0.021470933358422678,0.5436641245488946,0
0.020165375879621854,-0.171288741509668,0.009336938744403422,0.020864674088993996,0.5266966884120172,0
0.020707248147924892,-0.050534052186647305,0.008704747764099923,0.020269304384341894,0.51010455231538,0
0.021249120416227927,0.06593664397126853,0.00809745341794127,0.019684685704384277,0.4938819679259352,0
0.021790992684530962,0.17819676374360194,0.007514610300984891,0.019110679509039365,0.478023186910634,0
0.022332864952834,0.2863197239096569,0.006955773008289362,0.018547147258225594,0.46252246093642857,0
0.02287473722113704,0.39037847152867045,0.006420496134912769,0.017993954398409607,0.4473740416702704,0
0.023416609489440073,0.49044659580205296,0.005908334275912923,0.01745096092615231,0.43257218077911164,0
0.023958481757743108,0.5865978321270922,0.005418842026348077,0.01691802559723915,0.41811112992990357,0
0.024500354026046146,0.6789055972832849,0.004951573981276366,0.016395009871587568,0.4039851407895982,0
0.02504222629434918,0.7674433080499963,0.004506084735755988,0.01588177520911602,0.3901884650251475,0
0.025584098562652216,0.8522843812067018,0.004081928884844808,0.0153781830697425,0.3767153543035031,0
0.026125970830955254,0.9335022335327309,0.003678661023601238,0.014884094913385453,0.3635600602916167,0
0.02666784309925829,1.0111702818075923,0.0032958357470830924,0.014399372199962667,0.35071683465643994,0
0.027209715367561327,1.085361942810656,0.002933007650348782,0.013923876389392244,0.3381799290649247,0
0.027751587635864362,1.1561506333213418,0.0025897313284561196,0.013457468941592747,0.32594359518402305,0
0.028293459904167397,1.2236097701191544,0.002265561376463244,0.013000011316481513,0.31400208468068624,0
0.028835332172470435,1.2878127699834276,0.001960052389428404,0.012551364973977202,0.30234964922186647,0
0.02937720444077347,1.3488330496935776,0.0016727589624097989,0.012111391373997821,0.2909805404745155,0
0.02991907670907651,1.4067440260290462,0.0014032356904653436,0.01167995197646159,0.27988901010558487,0
0.030460948977379543,1.4616184023377217,0.0011510412511519185,0.011256908241286515,0.2690693097820264,0
0.03100282124568258,1.5135292767997957,0.0009157320626613706,0.010842121628390378,0.25851569117079193,0
0.03154469351398562,1.562551193922738,0.0006968562668066129,0.010435453597691945,0.24822240593883327,0
0.03208656578228865,1.608757570486056,0.0004939684586454628,0.01003676560910901,0.23818370575310183,0
0.03262843805059169,1.6522218232692012,0.0003066232332358773,0.009645919122559661,0.22839384228054976,0
0.033170310318894725,1.6930173690515746,0.000134375185636127,0.009262775597961936,0.218847067188129,0
0.033712182587197756,1.7312176246125448,-2.3221089095440827e-05,0.008887196495234036,0.20953763214279117,0
0.0342540548555008,1.7668960067315564,-0.00016661099590101216,0.008519043274294289,0.20045978881148752,0
0.03479592712380383,1.8001259321880567,-0.0002962399397223374,0.008158177395060388,0.19160778886117052,0
0.03533779939210687,1.830980817761439,-0.0004125533255014399,0.007804460317450863,0.1829758839587914,0
