dep_var,ind_own,curve_value,ci_lo,ci_hi
amihud_illiq,0.09662687507124906,-0.007165655791928368,-0.030834617191135887,0.016503305607279146
amihud_illiq,0.09716901008457399,-0.007209791947661463,-0.031857903543266064,0.017438319647943137
amihud_illiq,0.09771114509789891,-0.007253867948413514,-0.03286668615341107,0.018358950256584038
amihud_illiq,0.09825328011122383,-0.007297884045878999,-0.033860743581391434,0.019264975489633438
amihud_illiq,0.09879541512454876,-0.007341840491752401,-0.034839902208506,0.0201562212250012
amihud_illiq,0.09933755013787368,-0.007385737537728199,-0.035804026931078654,0.021032551855622257
amihud_illiq,0.0998796851511986,-0.0074295754355008774,-0.036753013934090084,0.021893863063088326
amihud_illiq,0.10042182016452353,-0.007473354436764917,-0.03768678502516466,0.022740076151634824
amihud_illiq,0.10096395517784845,-0.007517074793214798,-0.03860528315164394,0.023571133565214345
amihud_illiq,0.10150609019117338,-0.007560736756545002,-0.03950846882370558,0.02438699531061558
amihud_illiq,0.1020482252044983,-0.007604340578450011,-0.04039631723787324,0.02518763608097322
amihud_illiq,0.10259036021782322,-0.007647886510624306,-0.04126881594670218,0.02597304292545357
amihud_illiq,0.10313249523114815,-0.007691374804762368,-0.04212596295788758,0.02674321334836284
amihud_illiq,0.10367463024447307,-0.007734805712558681,-0.042967765173612,0.02749815374849463
amihud_illiq,0.104216765257798,-0.007778179485707723,-0.04379423710143359,0.028237878130018147
amihud_illiq,0.10475890027112292,-0.007821496375903975,-0.044605399783369984,0.028962407031562037
amihud_illiq,0.10530103528444784,-0.00786475663484192,-0.04540127990144839,0.029671766631764556
amihud_illiq,0.10584317029777277,-0.00790796051421604,-0.046181909026845075,0.03036598799841299
amihud_illiq,0.10638530531109769,-0.007951108265720817,-0.0469473229865361,0.031045106455094465
amihud_illiq,0.10692744032442261,-0.007994200141050727,-0.04769756132664776,0.031709161044546304
amihud_illiq,0.10746957533774754,-0.00803723639190026,-0.04843266685579142,0.032358194071990906
amihud_illiq,0.10801171035107246,-0.00808021726996389,-0.04915268525488575,0.03299225071495797
amihud_illiq,0.10855384536439738,-0.008123143026936104,-0.049857664742507295,0.033611378688635084
amihud_illiq,0.10909598037772231,-0.008166013914511376,-0.05054765578682293,0.03421562795780018
amihud_illiq,0.10963811539104723,-0.008208830184384196,-0.051222710856768196,0.034805050487999804
amihud_illiq,0.11018025040437215,-0.008251592088249039,-0.051882884206425436,0.03537970002992735
amihud_illiq,0.11072238541769708,-0.00829429987780039,-0.05252823168759779,0.03593963193199702
amihud_illiq,0.111264520431022,-0.008336953804732724,-0.05315881058641731,0.03648490297695186
amihud_illiq,0.11180665544434693,-0.008379554120740535,-0.053774679480517895,0.03701557123903683
amihud_illiq,0.11234879045767185,-0.00842210107751829,-0.05437589811386082,0.03753169595882424
amihud_illiq,0.11289092547099677,-0.008464594926760478,-0.054962527286767746,0.038033337433246786
amihud_illiq,0.1134330604843217,-0.008507035920161582,-0.05553462875909525,0.038520556918772084
amihud_illiq,0.11397519549764662,-0.00854942430941608,-0.05609226516480187,0.03899341654596972
amihud_illiq,0.11451733051097154,-0.008591760346218454,-0.05663549993642159,0.039451979243984685
amihud_illiq,0.11505946552429647,-0.008634044282263185,-0.05716439723817741,0.039896308673651036
amihud_illiq,0.11560160053762139,-0.008676276369244756,-0.05767902190665121,0.0403264691681617
amihud_illiq,0.11614373555094631,-0.008718456858857644,-0.05817943939808332,0.040742525680368034
amihud_illiq,0.11668587056427124,-0.008760586002796339,-0.05866571574150223,0.04114454373590955
amihud_illiq,0.11722800557759616,-0.008802664052755312,-0.05913791749699779,0.04153258939148717
amihud_illiq,0.11777014059092109,-0.008844691260429052,-0.059596111718543926,0.041906729197685816
amihud_illiq,0.11831227560424601,-0.008886667877512036,-0.060040365920855814,0.04226703016583174
amihud_illiq,0.11885441061757093,-0.008928594155698747,-0.06047074804983564,0.04261355973843815
amihud_illiq,0.11939654563089586,-0.008970470346683667,-0.060887326456219394,0.042946385762852056
amihud_illiq,0.11993868064422078,-0.009012296702161277,-0.0612901698720852,0.04326557646776265
amihud_illiq,0.1204808156575457,-0.009054073473826058,-0.06167934738992972,0.04357120044227761
amihud_illiq,0.12102295067087063,-0.009095800913372492,-0.062054928444053754,0.043863326617308775
amihud_illiq,0.12156508568419555,-0.009137479272495058,-0.062416982794032023,0.04414202424904191
amihud_illiq,0.12210722069752047,-0.00917910880288824,-0.06276558051006917,0.04440736290429269
amihud_illiq,0.1226493557108454,-0.009220689756246517,-0.06310079196006872,0.04465941244757568
amihud_illiq,0.12319149072417032,-0.009262222384264378,-0.06342268779826304,0.04489824302973428
amihud_illiq,0.12373362573749525,-0.009303706938636294,-0.06373133895527054,0.04512392507799795
amihud_illiq,0.12427576075082017,-0.00934514367105675,-0.06402681662946327,0.045336529287349776
amihud_illiq,0.12481789576414509,-0.009386532833220227,-0.06430919227954206,0.0455361266131016
amihud_illiq,0.12536003077747002,-0.009427874676821211,-0.06457853761822895,0.04572278826458653
amihud_illiq,0.12590216579079494,-0.009469169453554178,-0.06483492460699822,0.04589658569988986
amihud_illiq,0.12644430080411986,-0.009510417415113609,-0.06507842545177744,0.04605759062155023
amihud_illiq,0.1269864358174448,-0.009551618813193991,-0.06530911259955852,0.04620587497317054
amihud_illiq,0.1275285708307697,-0.0095927738994898,-0.06552705873586662,0.046341510936887015
amihud_illiq,0.12807070584409463,-0.00963388292569552,-0.0657323367830429,0.04646457093165185
amihud_illiq,0.12861284085741956,-0.009674946143505631,-0.06592501989930277,0.0465751276122915
amihud_illiq,0.12915497587074448,-0.009715963804614617,-0.06610518147853757,0.04667325386930834
amihud_illiq,0.1296971108840694,-0.009756936160716954,-0.06627289515083237,0.04675902282939847
amihud_illiq,0.13023924589739433,-0.009797863463507125,-0.06642823478367965,0.04683250785666541
amihud_illiq,0.13078138091071925,-0.009838745964679619,-0.06657127448386997,0.04689378255451073
amihud_illiq,0.13132351592404418,-0.009879583915928912,-0.06670208860004825,0.04694292076819043
amihud_illiq,0.1318656509373691,-0.009920377568949477,-0.06682075172592636,0.04697999658802741
amihud_illiq,0.13240778595069402,-0.009961127175435807,-0.06692733870414733,0.04700508435327572
amihud_illiq,0.13294992096401895,-0.010001832987082383,-0.06702192463079956,0.047018258656634795
amihud_illiq,0.13349205597734387,-0.010042495255583678,-0.06710458486058413,0.04701959434941677
amihud_illiq,0.1340341909906688,-0.010083114232634178,-0.06717539501264039,0.047009166547372035
amihud_illiq,0.13457632600399372,-0.010123690169928366,-0.06723443097703909,0.04698705063718235
amihud_illiq,0.13511846101731864,-0.010164223319160726,-0.06728176892195552,0.046953322283634066
